,Date,Close,Close_Lag,Returns,Tick,Month_Year,Rf,Strike_Price,marketCapitalization,numberOfShares
0,2024-01-02,468.5,486.8800048828125,-0.0384815944989642,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
1,2024-01-03,470.260009765625,468.5,0.0037496523274205,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
2,2024-01-04,474.6700134277344,470.260009765625,0.0093341000337338,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
3,2024-01-05,474.05999755859375,474.6700134277344,-0.0012859632269285,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
4,2024-01-08,485.0299987792969,474.05999755859375,0.0228768513651425,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
5,2024-01-09,482.0899963378906,485.0299987792969,-0.0060799311622439,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
6,2024-01-10,478.3299865722656,482.0899963378906,-0.0078299682275001,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
7,2024-01-11,492.2300109863281,478.3299865722656,0.0286452664639235,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
8,2024-01-12,492.1600036621094,492.2300109863281,-0.0001422349339083,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
9,2024-01-16,481.239990234375,492.1600036621094,-0.0224377884454222,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
10,2024-01-17,480.3299865722656,481.239990234375,-0.0018927461458489,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
11,2024-01-18,485.30999755859375,480.3299865722656,0.0103145172522555,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
12,2024-01-19,482.9500122070313,485.30999755859375,-0.0048747030778227,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
13,2024-01-22,485.7099914550781,482.9500122070313,0.0056985664866806,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
14,2024-01-23,492.1900024414063,485.7099914550781,0.0132531053785657,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
15,2024-01-24,544.8699951171875,492.1900024414063,0.1016823993718928,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
16,2024-01-25,562.0,544.8699951171875,0.0309546247552739,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
17,2024-01-26,570.4199829101562,562.0,0.0148710517451963,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
18,2024-01-29,575.7899780273438,570.4199829101562,0.0093700710861227,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
19,2024-01-30,562.8499755859375,575.7899780273438,-0.0227298532999865,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
20,2024-01-31,564.1099853515625,562.8499755859375,0.0022361225497425,NFLX,2024-01,0.0521999999999999,8683628500.0,382838875080,429519000
21,2024-02-01,567.510009765625,564.1099853515625,0.0060091455787618,NFLX,2024-02,0.0524,8683628500.0,382838875080,429519000
22,2024-02-02,564.6400146484375,567.510009765625,-0.0050700016836003,NFLX,2024-02,0.0524,8683628500.0,382838875080,429519000
23,2024-02-05,562.0599975585938,564.6400146484375,-0.0045797844526862,NFLX,2024-02,0.0524,8683628500.0,382838875080,429519000
24,2024-02-06,555.8800048828125,562.0599975585938,-0.0110561490149276,NFLX,2024-02,0.0524,8683628500.0,382838875080,429519000
25,2024-02-07,559.2999877929688,555.8800048828125,0.006133527599676,NFLX,2024-02,0.0524,8683628500.0,382838875080,429519000
26,2024-02-08,558.530029296875,559.2999877929688,-0.0013775951729497,NFLX,2024-02,0.0524,8683628500.0,382838875080,429519000
